# Grammatical Features
#Locale	ID	Feature	Usage	Values
Hungarian	hu	grammaticalCase	general	nominative, accusative, dative, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, causal, delative, sublative, superessive, terminative
Hungarian	hu	grammaticalCase	units	nominative, accusative, instrumental, translative, terminative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	A kosár tartalma: {0} X. Megveszi?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi?</div>
Plural	other	A kosár tartalma: {0} X. Megveszi őket?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi őket?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi őket?</div>
Case (for measurement units)	nominative	{0} év	<div class='cldr_example'><span class='cldr_substituted'>1 centiméter</span> év</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> év</div>
Case (for measurement units)	accusative	{0} évet	<div class='cldr_example'><span class='cldr_substituted'>1 centimétert</span> évet</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centiméterrel</span> évet</div>
Case (for measurement units)	instrumental	{0} évvel	<div class='cldr_example'><span class='cldr_substituted'>1 centiméterrel</span> évvel</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> évvel</div>
Case (for measurement units)	translative	{0} évvé	<div class='cldr_example'><span class='cldr_substituted'>1 centiméterré</span> évvé</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> évvé</div>
Case (for measurement units)	terminative	{0} évig	<div class='cldr_example'><span class='cldr_substituted'>1 centiméterig</span> évig</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> évig</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
energy	kilowatt-hour • ( = 3,600,000 kilogram-square meter-seconds per cubic second)	nominative	{0} kilowattóra	1 kilowattóra év	{0} kilowattóra	2 kilowattóra év
energy	kilowatt-hour • ( = 3,600,000 kilogram-square meter-seconds per cubic second)	accusative	{0} kilowattórát	1 kilowattórát évet	{0} kilowattórát	2 kilowattórát évet
energy	kilowatt-hour • ( = 3,600,000 kilogram-square meter-seconds per cubic second)	instrumental	{0} kilowattórával	1 kilowattórával évvel	{0} kilowattórával	2 kilowattórával évvel
energy	kilowatt-hour • ( = 3,600,000 kilogram-square meter-seconds per cubic second)	translative	{0} kilowattórává	1 kilowattórává évvé	{0} kilowattórává	2 kilowattórává évvé
energy	kilowatt-hour • ( = 3,600,000 kilogram-square meter-seconds per cubic second)	terminative	{0} kilowattóráig	1 kilowattóráig évig	{0} kilowattóráig	2 kilowattóráig évig
force	newtons	nominative	{0} newton	1 newton év	{0} newton	2 newton év
force	newtons	accusative	{0} newtont	1 newtont évet	{0} newtont	2 newtont évet
force	newtons	instrumental	{0} newtonnal	1 newtonnal évvel	{0} newtonnal	2 newtonnal évvel
force	newtons	translative	{0} newtonná	1 newtonná évvé	{0} newtonná	2 newtonná évvé
force	newtons	terminative	{0} newtonig	1 newtonig évig	{0} newtonig	2 newtonig évig
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	nominative	{0} kWh/100 km	1 kWh/100 km év	{0} kWh/100 km	2 kWh/100 km év
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	accusative	{0} kWh/100 km-t	1 kWh/100 km-t évet	{0} kWh/100 km-t	2 kWh/100 km-t évet
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	instrumental	{0} kWh/100 km-rel	1 kWh/100 km-rel évvel	{0} kWh/100 km-rel	2 kWh/100 km-rel évvel
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	translative	{0} kWh/100 km-ré	1 kWh/100 km-ré évvé	{0} kWh/100 km-ré	2 kWh/100 km-ré évvé
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	terminative	{0} kWh/100 km-ig	1 kWh/100 km-ig évig	{0} kWh/100 km-ig	2 kWh/100 km-ig évig
frequency	hertz	nominative	{0} hertz	1 hertz év	{0} hertz	2 hertz év
frequency	hertz	accusative	{0} hertzet	1 hertzet évet	{0} hertzet	2 hertzet évet
frequency	hertz	instrumental	{0} hertzcel	1 hertzcel évvel	{0} hertzcel	2 hertzcel évvel
frequency	hertz	translative	{0} hertzcé	1 hertzcé évvé	{0} hertzcé	2 hertzcé évvé
frequency	hertz	terminative	{0} hertzig	1 hertzig évig	{0} hertzig	2 hertzig évig
frequency	kilohertz	nominative	{0} kilohertz	1 kilohertz év	{0} kilohertz	2 kilohertz év
frequency	kilohertz	accusative	{0} kilohertzet	1 kilohertzet évet	{0} kilohertzet	2 kilohertzet évet
frequency	kilohertz	instrumental	{0} kilohertzcel	1 kilohertzcel évvel	{0} kilohertzcel	2 kilohertzcel évvel
frequency	kilohertz	translative	{0} kilohertzcé	1 kilohertzcé évvé	{0} kilohertzcé	2 kilohertzcé évvé
frequency	kilohertz	terminative	{0} kilohertzig	1 kilohertzig évig	{0} kilohertzig	2 kilohertzig évig
frequency	megahertz	nominative	{0} megahertz	1 megahertz év	{0} megahertz	2 megahertz év
frequency	megahertz	accusative	{0} megahertzet	1 megahertzet évet	{0} megahertzet	2 megahertzet évet
frequency	megahertz	instrumental	{0} megahertzcel	1 megahertzcel évvel	{0} megahertzcel	2 megahertzcel évvel
frequency	megahertz	translative	{0} megahertzcé	1 megahertzcé évvé	{0} megahertzcé	2 megahertzcé évvé
frequency	megahertz	terminative	{0} megahertzig	1 megahertzig évig	{0} megahertzig	2 megahertzig évig
frequency	gigahertz	nominative	{0} gigahertz	1 gigahertz év	{0} gigahertz	2 gigahertz év
frequency	gigahertz	accusative	{0} gigahertzet	1 gigahertzet évet	{0} gigahertzet	2 gigahertzet évet
frequency	gigahertz	instrumental	{0} gigahertzcel	1 gigahertzcel évvel	{0} gigahertzcel	2 gigahertzcel évvel
frequency	gigahertz	translative	{0} gigahertzcé	1 gigahertzcé évvé	{0} gigahertzcé	2 gigahertzcé évvé
frequency	gigahertz	terminative	{0} gigahertzig	1 gigahertzig évig	{0} gigahertzig	2 gigahertzig évig
graphics	pixel • ( = 1 px)	nominative	{0} képpont	1 képpont év	{0} képpont	2 képpont év
graphics	pixel • ( = 1 px)	accusative	{0} képpontot	1 képpontot évet	{0} képpontot	2 képpontot évet
graphics	pixel • ( = 1 px)	instrumental	{0} képponttal	1 képponttal évvel	{0} képponttal	2 képponttal évvel
graphics	pixel • ( = 1 px)	translative	{0} képponttá	1 képponttá évvé	{0} képponttá	2 képponttá évvé
graphics	pixel • ( = 1 px)	terminative	{0} képpontig	1 képpontig évig	{0} képpontig	2 képpontig évig
graphics	megapixels	nominative	{0} millió képpont	1 millió képpont év	{0} millió képpont	2 millió képpont év
graphics	megapixels	accusative	{0} millió képpontot	1 millió képpontot évet	{0} millió képpontot	2 millió képpontot évet
graphics	megapixels	instrumental	{0} millió képponttal	1 millió képponttal évvel	{0} millió képponttal	2 millió képponttal évvel
graphics	megapixels	translative	{0} millió képponttá	1 millió képponttá évvé	{0} millió képponttá	2 millió képponttá évvé
graphics	megapixels	terminative	{0} millió képpontig	1 millió képpontig évig	{0} millió képpontig	2 millió képpontig évig
illuminance	lux	nominative	{0} lux	1 lux év	{0} lux	2 lux év
illuminance	lux	accusative	{0} luxot	1 luxot évet	{0} luxot	2 luxot évet
illuminance	lux	instrumental	{0} luxszal	1 luxszal évvel	{0} luxszal	2 luxszal évvel
illuminance	lux	translative	{0} luxszá	1 luxszá évvé	{0} luxszá	2 luxszá évvé
illuminance	lux	terminative	{0} luxig	1 luxig évig	{0} luxig	2 luxig évig
length	picometers	nominative	{0} pikométer	1 pikométer év	{0} pikométer	2 pikométer év
length	picometers	accusative	{0} pikométert	1 pikométert évet	{0} pikométert	2 pikométert évet
length	picometers	instrumental	{0} pikométerrel	1 pikométerrel évvel	{0} pikométerrel	2 pikométerrel évvel
length	picometers	translative	{0} pikométerré	1 pikométerré évvé	{0} pikométerré	2 pikométerré évvé
length	picometers	terminative	{0} pikométerig	1 pikométerig évig	{0} pikométerig	2 pikométerig évig
length	nanometers	nominative	{0} nanométer	1 nanométer év	{0} nanométer	2 nanométer év
length	nanometers	accusative	{0} nanométert	1 nanométert évet	{0} nanométert	2 nanométert évet
length	nanometers	instrumental	{0} nanométerrel	1 nanométerrel évvel	{0} nanométerrel	2 nanométerrel évvel
length	nanometers	translative	{0} nanométerré	1 nanométerré évvé	{0} nanométerré	2 nanométerré évvé
length	nanometers	terminative	{0} nanométerig	1 nanométerig évig	{0} nanométerig	2 nanométerig évig
length	micrometers	nominative	{0} mikrométer	1 mikrométer év	{0} mikrométer	2 mikrométer év
length	micrometers	accusative	{0} mikrométert	1 mikrométert évet	{0} mikrométert	2 mikrométert évet
length	micrometers	instrumental	{0} mikrométerrel	1 mikrométerrel évvel	{0} mikrométerrel	2 mikrométerrel évvel
length	micrometers	translative	{0} mikrométerré	1 mikrométerré évvé	{0} mikrométerré	2 mikrométerré évvé
length	micrometers	terminative	{0} mikrométerig	1 mikrométerig évig	{0} mikrométerig	2 mikrométerig évig
length	millimeters	nominative	{0} milliméter	1 milliméter év	{0} milliméter	2 milliméter év
length	millimeters	accusative	{0} millimétert	1 millimétert évet	{0} millimétert	2 millimétert évet
length	millimeters	instrumental	{0} milliméterrel	1 milliméterrel évvel	{0} milliméterrel	2 milliméterrel évvel
length	millimeters	translative	{0} milliméterré	1 milliméterré évvé	{0} milliméterré	2 milliméterré évvé
length	millimeters	terminative	{0} milliméterig	1 milliméterig évig	{0} milliméterig	2 milliméterig évig
length	centimeters	nominative	{0} centiméter	1 centiméter év	{0} centiméter	2 centiméter év
length	centimeters	accusative	{0} centimétert	1 centimétert évet	{0} centimétert	2 centimétert évet
length	centimeters	instrumental	{0} centiméterrel	1 centiméterrel évvel	{0} centiméterrel	2 centiméterrel évvel
length	centimeters	translative	{0} centiméterré	1 centiméterré évvé	{0} centiméterré	2 centiméterré évvé
length	centimeters	terminative	{0} centiméterig	1 centiméterig évig	{0} centiméterig	2 centiméterig évig
length	decimeters	nominative	{0} deciméter	1 deciméter év	{0} deciméter	2 deciméter év
length	decimeters	accusative	{0} decimétert	1 decimétert évet	{0} decimétert	2 decimétert évet
length	decimeters	instrumental	{0} deciméterrel	1 deciméterrel évvel	{0} deciméterrel	2 deciméterrel évvel
length	decimeters	translative	{0} deciméterré	1 deciméterré évvé	{0} deciméterré	2 deciméterré évvé
length	decimeters	terminative	{0} deciméterig	1 deciméterig évig	{0} deciméterig	2 deciméterig évig
length	meters	nominative	{0} méter	1 méter év	{0} méter	2 méter év
length	meters	accusative	{0} métert	1 métert évet	{0} métert	2 métert évet
length	meters	instrumental	{0} méterrel	1 méterrel évvel	{0} méterrel	2 méterrel évvel
length	meters	translative	{0} méterré	1 méterré évvé	{0} méterré	2 méterré évvé
length	meters	terminative	{0} méterig	1 méterig évig	{0} méterig	2 méterig évig
length	kilometers	nominative	{0} kilométer	1 kilométer év	{0} kilométer	2 kilométer év
length	kilometers	accusative	{0} kilométert	1 kilométert évet	{0} kilométert	2 kilométert évet
length	kilometers	instrumental	{0} kilométerrel	1 kilométerrel évvel	{0} kilométerrel	2 kilométerrel évvel
length	kilometers	translative	{0} kilométerré	1 kilométerré évvé	{0} kilométerré	2 kilométerré évvé
length	kilometers	terminative	{0} kilométerig	1 kilométerig évig	{0} kilométerig	2 kilométerig évig
length	mile-scandinavian • ( = 10 km)	nominative	{0} svéd mérföld	1 svéd mérföld év	{0} svéd mérföld	2 svéd mérföld év
length	mile-scandinavian • ( = 10 km)	accusative	{0} svéd mérföldet	1 svéd mérföldet évet	{0} svéd mérföldet	2 svéd mérföldet évet
length	mile-scandinavian • ( = 10 km)	instrumental	{0} svéd mérfölddel	1 svéd mérfölddel évvel	{0} svéd mérfölddel	2 svéd mérfölddel évvel
length	mile-scandinavian • ( = 10 km)	translative	{0} svéd mérfölddé	1 svéd mérfölddé évvé	{0} svéd mérfölddé	2 svéd mérfölddé évvé
length	mile-scandinavian • ( = 10 km)	terminative	{0} svéd mérföldig	1 svéd mérföldig évig	{0} svéd mérföldig	2 svéd mérföldig évig
luminous-flux	lumen	nominative	{0} lumen	1 lumen év	{0} lumen	2 lumen év
luminous-flux	lumen	accusative	{0} lument	1 lument évet	{0} lument	2 lument évet
luminous-flux	lumen	instrumental	{0} lumennel	1 lumennel évvel	{0} lumennel	2 lumennel évvel
luminous-flux	lumen	translative	{0} lumenné	1 lumenné évvé	{0} lumenné	2 lumenné évvé
luminous-flux	lumen	terminative	{0} lumenig	1 lumenig évig	{0} lumenig	2 lumenig évig
luminous-intensity	candela	nominative	{0} kandela	1 kandela év	{0} kandela	2 kandela év
luminous-intensity	candela	accusative	{0} kandelát	1 kandelát évet	{0} kandelát	2 kandelát évet
luminous-intensity	candela	instrumental	{0} kandelával	1 kandelával évvel	{0} kandelával	2 kandelával évvel
luminous-intensity	candela	translative	{0} kandelává	1 kandelává évvé	{0} kandelává	2 kandelává évvé
luminous-intensity	candela	terminative	{0} kandeláig	1 kandeláig évig	{0} kandeláig	2 kandeláig évig
mass	micrograms	nominative	{0} mikrogramm	1 mikrogramm év	{0} mikrogramm	2 mikrogramm év
mass	micrograms	accusative	{0} mikrogrammot	1 mikrogrammot évet	{0} mikrogrammot	2 mikrogrammot évet
mass	micrograms	instrumental	{0} mikrogrammal	1 mikrogrammal évvel	{0} mikrogrammal	2 mikrogrammal évvel
mass	micrograms	translative	{0} mikrogrammá	1 mikrogrammá évvé	{0} mikrogrammá	2 mikrogrammá évvé
mass	micrograms	terminative	{0} mikrogrammig	1 mikrogrammig évig	{0} mikrogrammig	2 mikrogrammig évig
mass	milligrams	nominative	{0} milligramm	1 milligramm év	{0} milligramm	2 milligramm év
mass	milligrams	accusative	{0} milligrammot	1 milligrammot évet	{0} milligrammot	2 milligrammot évet
mass	milligrams	instrumental	{0} milligrammal	1 milligrammal évvel	{0} milligrammal	2 milligrammal évvel
mass	milligrams	translative	{0} milligrammá	1 milligrammá évvé	{0} milligrammá	2 milligrammá évvé
mass	milligrams	terminative	{0} milligrammig	1 milligrammig évig	{0} milligrammig	2 milligrammig évig
mass	carat • ( = 200 mg)	nominative	{0} karát	1 karát év	{0} karát	2 karát év
mass	carat • ( = 200 mg)	accusative	{0} karátot	1 karátot évet	{0} karátot	2 karátot évet
mass	carat • ( = 200 mg)	instrumental	{0} karáttal	1 karáttal évvel	{0} karáttal	2 karáttal évvel
mass	carat • ( = 200 mg)	translative	{0} karáttá	1 karáttá évvé	{0} karáttá	2 karáttá évvé
mass	carat • ( = 200 mg)	terminative	{0} karátig	1 karátig évig	{0} karátig	2 karátig évig
mass	grams	nominative	{0} gramm	1 gramm év	{0} gramm	2 gramm év
mass	grams	accusative	{0} grammot	1 grammot évet	{0} grammot	2 grammot évet
mass	grams	instrumental	{0} grammal	1 grammal évvel	{0} grammal	2 grammal évvel
mass	grams	translative	{0} grammá	1 grammá évvé	{0} grammá	2 grammá évvé
mass	grams	terminative	{0} grammig	1 grammig évig	{0} grammig	2 grammig évig
mass	kilograms	nominative	{0} kilogramm	1 kilogramm év	{0} kilogramm	2 kilogramm év
mass	kilograms	accusative	{0} kilogrammot	1 kilogrammot évet	{0} kilogrammot	2 kilogrammot évet
mass	kilograms	instrumental	{0} kilogrammal	1 kilogrammal évvel	{0} kilogrammal	2 kilogrammal évvel
mass	kilograms	translative	{0} kilogrammá	1 kilogrammá évvé	{0} kilogrammá	2 kilogrammá évvé
mass	kilograms	terminative	{0} kilogrammig	1 kilogrammig évig	{0} kilogrammig	2 kilogrammig évig
mass	metric tons	nominative	{0} metrikus tonna	1 metrikus tonna év	{0} metrikus tonna	2 metrikus tonna év
mass	metric tons	accusative	{0} metrikus tonnát	1 metrikus tonnát évet	{0} metrikus tonnát	2 metrikus tonnát évet
mass	metric tons	instrumental	{0} metrikus tonnával	1 metrikus tonnával évvel	{0} metrikus tonnával	2 metrikus tonnával évvel
mass	metric tons	translative	{0} metrikus tonnává	1 metrikus tonnává évvé	{0} metrikus tonnává	2 metrikus tonnává évvé
mass	metric tons	terminative	{0} metrikus tonnáig	1 metrikus tonnáig évig	{0} metrikus tonnáig	2 metrikus tonnáig évig
portion	parts per million	nominative	{0} részecske/millió	1 részecske/millió év	{0} részecske/millió	2 részecske/millió év
portion	parts per million	accusative	{0} részecske/milliót	1 részecske/milliót évet	{0} részecske/milliót	2 részecske/milliót évet
portion	parts per million	instrumental	{0} részecske/millióval	1 részecske/millióval évvel	{0} részecske/millióval	2 részecske/millióval évvel
portion	parts per million	translative	{0} részecske/millióvá	1 részecske/millióvá évvé	{0} részecske/millióvá	2 részecske/millióvá évvé
portion	parts per million	terminative	{0} részecske/millióig	1 részecske/millióig évig	{0} részecske/millióig	2 részecske/millióig évig
portion	permyriad	nominative	{0} tízezrelék	1 tízezrelék év	{0} tízezrelék	2 tízezrelék év
portion	permyriad	accusative	{0} tízezreléket	1 tízezreléket évet	{0} tízezreléket	2 tízezreléket évet
portion	permyriad	instrumental	{0} tízezrelékkel	1 tízezrelékkel évvel	{0} tízezrelékkel	2 tízezrelékkel évvel
portion	permyriad	translative	{0} tízezrelékké	1 tízezrelékké évvé	{0} tízezrelékké	2 tízezrelékké évvé
portion	permyriad	terminative	{0} tízezrelékig	1 tízezrelékig évig	{0} tízezrelékig	2 tízezrelékig évig
portion	permille	nominative	{0} ezrelék	1 ezrelék év	{0} ezrelék	2 ezrelék év
portion	permille	accusative	{0} ezreléket	1 ezreléket évet	{0} ezreléket	2 ezreléket évet
portion	permille	instrumental	{0} ezrelékkel	1 ezrelékkel évvel	{0} ezrelékkel	2 ezrelékkel évvel
portion	permille	translative	{0} ezrelékké	1 ezrelékké évvé	{0} ezrelékké	2 ezrelékké évvé
portion	permille	terminative	{0} ezrelékig	1 ezrelékig évig	{0} ezrelékig	2 ezrelékig évig
portion	percent	nominative	{0} százalék	1 százalék év	{0} százalék	2 százalék év
portion	percent	accusative	{0} százalékot	1 százalékot évet	{0} százalékot	2 százalékot évet
portion	percent	instrumental	{0} százalékkal	1 százalékkal évvel	{0} százalékkal	2 százalékkal évvel
portion	percent	translative	{0} százalékká	1 százalékká évvé	{0} százalékká	2 százalékká évvé
portion	percent	terminative	{0} százalékig	1 százalékig évig	{0} százalékig	2 százalékig évig
portion	karat • ( = 4.1˙6%)	nominative	{0} karát	1 karát év	{0} karát	2 karát év
portion	karat • ( = 4.1˙6%)	accusative	{0} karátot	1 karátot évet	{0} karátot	2 karátot évet
portion	karat • ( = 4.1˙6%)	instrumental	{0} karáttal	1 karáttal évvel	{0} karáttal	2 karáttal évvel
portion	karat • ( = 4.1˙6%)	translative	{0} karáttá	1 karáttá évvé	{0} karáttá	2 karáttá évvé
portion	karat • ( = 4.1˙6%)	terminative	{0} karátig	1 karátig évig	{0} karátig	2 karátig évig
power	milliwatts	nominative	{0} milliwatt	1 milliwatt év	{0} milliwatt	2 milliwatt év
power	milliwatts	accusative	{0} milliwattot	1 milliwattot évet	{0} milliwattot	2 milliwattot évet
power	milliwatts	instrumental	{0} milliwattal	1 milliwattal évvel	{0} milliwattal	2 milliwattal évvel
power	milliwatts	translative	{0} milliwattá	1 milliwattá évvé	{0} milliwattá	2 milliwattá évvé
power	milliwatts	terminative	{0} milliwattig	1 milliwattig évig	{0} milliwattig	2 milliwattig évig
power	watts	nominative	{0} watt	1 watt év	{0} watt	2 watt év
power	watts	accusative	{0} wattot	1 wattot évet	{0} wattot	2 wattot évet
power	watts	instrumental	{0} wattal	1 wattal évvel	{0} wattal	2 wattal évvel
power	watts	translative	{0} wattá	1 wattá évvé	{0} wattá	2 wattá évvé
power	watts	terminative	{0} wattig	1 wattig évig	{0} wattig	2 wattig évig
power	kilowatts	nominative	{0} kilowatt	1 kilowatt év	{0} kilowatt	2 kilowatt év
power	kilowatts	accusative	{0} kilowattot	1 kilowattot évet	{0} kilowattot	2 kilowattot évet
power	kilowatts	instrumental	{0} kilowattal	1 kilowattal évvel	{0} kilowattal	2 kilowattal évvel
power	kilowatts	translative	{0} kilowattá	1 kilowattá évvé	{0} kilowattá	2 kilowattá évvé
power	kilowatts	terminative	{0} kilowattig	1 kilowattig évig	{0} kilowattig	2 kilowattig évig
power	megawatts	nominative	{0} megawatt	1 megawatt év	{0} megawatt	2 megawatt év
power	megawatts	accusative	{0} megawattot	1 megawattot évet	{0} megawattot	2 megawattot évet
power	megawatts	instrumental	{0} megawattal	1 megawattal évvel	{0} megawattal	2 megawattal évvel
power	megawatts	translative	{0} megawattá	1 megawattá évvé	{0} megawattá	2 megawattá évvé
power	megawatts	terminative	{0} megawattig	1 megawattig évig	{0} megawattig	2 megawattig évig
power	gigawatts	nominative	{0} gigawatt	1 gigawatt év	{0} gigawatt	2 gigawatt év
power	gigawatts	accusative	{0} gigawattot	1 gigawattot évet	{0} gigawattot	2 gigawattot évet
power	gigawatts	instrumental	{0} gigawattal	1 gigawattal évvel	{0} gigawattal	2 gigawattal évvel
power	gigawatts	translative	{0} gigawattá	1 gigawattá évvé	{0} gigawattá	2 gigawattá évvé
power	gigawatts	terminative	{0} gigawattig	1 gigawattig évig	{0} gigawattig	2 gigawattig évig
pressure	pascals	nominative	{0} pascal	1 pascal év	{0} pascal	2 pascal év
pressure	pascals	accusative	{0} pascalt	1 pascalt évet	{0} pascalt	2 pascalt évet
pressure	pascals	instrumental	{0} pascallal	1 pascallal évvel	{0} pascallal	2 pascallal évvel
pressure	pascals	translative	{0} pascallá	1 pascallá évvé	{0} pascallá	2 pascallá évvé
pressure	pascals	terminative	{0} pascalig	1 pascalig évig	{0} pascalig	2 pascalig évig
pressure	hectopascal • ( = 1 mbar)	nominative	{0} hektopascal	1 hektopascal év	{0} hektopascal	2 hektopascal év
pressure	hectopascal • ( = 1 mbar)	accusative	{0} hektopascalt	1 hektopascalt évet	{0} hektopascalt	2 hektopascalt évet
pressure	hectopascal • ( = 1 mbar)	instrumental	{0} hektopascallal	1 hektopascallal évvel	{0} hektopascallal	2 hektopascallal évvel
pressure	hectopascal • ( = 1 mbar)	translative	{0} hektopascallá	1 hektopascallá évvé	{0} hektopascallá	2 hektopascallá évvé
pressure	hectopascal • ( = 1 mbar)	terminative	{0} hektopascalig	1 hektopascalig évig	{0} hektopascalig	2 hektopascalig évig
pressure	millibars	nominative	{0} millibar	1 millibar év	{0} millibar	2 millibar év
pressure	millibars	accusative	{0} millibart	1 millibart évet	{0} millibart	2 millibart évet
pressure	millibars	instrumental	{0} millibarral	1 millibarral évvel	{0} millibarral	2 millibarral évvel
pressure	millibars	translative	{0} millibarrá	1 millibarrá évvé	{0} millibarrá	2 millibarrá évvé
pressure	millibars	terminative	{0} millibarig	1 millibarig évig	{0} millibarig	2 millibarig évig
pressure	kilopascals	nominative	{0} kilopascal	1 kilopascal év	{0} kilopascal	2 kilopascal év
pressure	kilopascals	accusative	{0} kilopascalt	1 kilopascalt évet	{0} kilopascalt	2 kilopascalt évet
pressure	kilopascals	instrumental	{0} kilopascallal	1 kilopascallal évvel	{0} kilopascallal	2 kilopascallal évvel
pressure	kilopascals	translative	{0} kilopascallá	1 kilopascallá évvé	{0} kilopascallá	2 kilopascallá évvé
pressure	kilopascals	terminative	{0} kilopascalig	1 kilopascalig évig	{0} kilopascalig	2 kilopascalig évig
pressure	bars	nominative	{0} bar	1 bar év	{0} bar	2 bar év
pressure	bars	accusative	{0} bart	1 bart évet	{0} bart	2 bart évet
pressure	bars	instrumental	{0} barral	1 barral évvel	{0} barral	2 barral évvel
pressure	bars	translative	{0} barrá	1 barrá évvé	{0} barrá	2 barrá évvé
pressure	bars	terminative	{0} barig	1 barig évig	{0} barig	2 barig évig
pressure	atmosphere • ( = 1.01325 bar)	nominative	{0} atmoszféra	1 atmoszféra év	{0} atmoszféra	2 atmoszféra év
pressure	atmosphere • ( = 1.01325 bar)	accusative	{0} atmoszférát	1 atmoszférát évet	{0} atmoszférát	2 atmoszférát évet
pressure	atmosphere • ( = 1.01325 bar)	instrumental	{0} atmoszférával	1 atmoszférával évvel	{0} atmoszférával	2 atmoszférával évvel
pressure	atmosphere • ( = 1.01325 bar)	translative	{0} atmoszférává	1 atmoszférává évvé	{0} atmoszférává	2 atmoszférává évvé
pressure	atmosphere • ( = 1.01325 bar)	terminative	{0} atmoszféráig	1 atmoszféráig évig	{0} atmoszféráig	2 atmoszféráig évig
pressure	megapascals	nominative	{0} megapascal	1 megapascal év	{0} megapascal	2 megapascal év
pressure	megapascals	accusative	{0} megapascalt	1 megapascalt évet	{0} megapascalt	2 megapascalt évet
pressure	megapascals	instrumental	{0} megapascallal	1 megapascallal évvel	{0} megapascallal	2 megapascallal évvel
pressure	megapascals	translative	{0} megapascallá	1 megapascallá évvé	{0} megapascallá	2 megapascallá évvé
pressure	megapascals	terminative	{0} megapascalig	1 megapascalig évig	{0} megapascalig	2 megapascalig évig
resolution	pixel-per-centimeter • ( = 1 dpcm)	nominative	{0} képpont per centiméter	1 képpont per centiméter év	{0} képpont per centiméter	2 képpont per centiméter év
resolution	pixel-per-centimeter • ( = 1 dpcm)	accusative	{0} képpont per centimétert	1 képpont per centimétert évet	{0} képpont per centimétert	2 képpont per centimétert évet
resolution	pixel-per-centimeter • ( = 1 dpcm)	instrumental	{0} képpont per centiméterrel	1 képpont per centiméterrel évvel	{0} képpont per centiméterrel	2 képpont per centiméterrel évvel
resolution	pixel-per-centimeter • ( = 1 dpcm)	translative	{0} képpont per centiméterré	1 képpont per centiméterré évvé	{0} képpont per centiméterré	2 képpont per centiméterré évvé
resolution	pixel-per-centimeter • ( = 1 dpcm)	terminative	{0} képpont per centiméterig	1 képpont per centiméterig évig	{0} képpont per centiméterig	2 képpont per centiméterig évig
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	nominative	{0} kilométer per óra	1 kilométer per óra év	{0} kilométer per óra	2 kilométer per óra év
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	accusative	{0} kilométer per órát	1 kilométer per órát évet	{0} kilométer per órát	2 kilométer per órát évet
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	instrumental	{0} kilométer per órával	1 kilométer per órával évvel	{0} kilométer per órával	2 kilométer per órával évvel
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	translative	{0} kilométer per órává	1 kilométer per órává évvé	{0} kilométer per órává	2 kilométer per órává évvé
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	terminative	{0} kilométer per óráig	1 kilométer per óráig évig	{0} kilométer per óráig	2 kilométer per óráig évig
speed	meters per second	nominative	{0} méter per másodperc	1 méter per másodperc év	{0} méter per másodperc	2 méter per másodperc év
speed	meters per second	accusative	{0} méter per másodpercet	1 méter per másodpercet évet	{0} méter per másodpercet	2 méter per másodpercet évet
speed	meters per second	instrumental	{0} méter per másodperccel	1 méter per másodperccel évvel	{0} méter per másodperccel	2 méter per másodperccel évvel
speed	meters per second	translative	{0} méter per másodperccé	1 méter per másodperccé évvé	{0} méter per másodperccé	2 méter per másodperccé évvé
speed	meters per second	terminative	{0} méter per másodpercig	1 méter per másodpercig évig	{0} méter per másodpercig	2 méter per másodpercig évig
substance-amount	items	nominative	{0} item	1 item év	{0} item	2 item év
substance-amount	items	accusative	{0} itemet	1 itemet évet	{0} itemet	2 itemet évet
substance-amount	items	instrumental	{0} itemmel	1 itemmel évvel	{0} itemmel	2 itemmel évvel
